filename,Flour,Baking powder,Baking soda,Butter,Egg,Cinnamon,Cream,Milk,Pecan,Sugar,Salt,Oil,Walnut,Water
069_PNG_jpg.rf.c14621e740ce5268b43442a8ac111293.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.c568bcebf359d7f874149e6ed374c1f0.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.c5d69b1bcc692b965edbe9565ebf99f7.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.c71e583be20b208c680fb44855e8005b.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.c910034971ebbe2ca7e884e4e52fc24f.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.ca0cddbb9d7b97e4d2fb1ce4b27b935d.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.cde1e9b76e73e430350a946a6f386912.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.61ce9e04b7668ddefb65204ae01d3d50.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.61f7e0eb05d8a7d8dda82fc476ce7180.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.62424048f0e5d6a0bf654275d93b4c33.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.635dc10191a95c77c826c53c253825c1.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
041_PNG_jpg.rf.647bc2aa7bf4984d3e1cdd30b4be870d.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
041_PNG_jpg.rf.6a3ce4cb9828844458cde06084253f37.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.6a992cb100a00d0574422d608a64f5dd.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.6c42dafcfdfb92bfb9a818770d8ad6cd.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
030_PNG_jpg.rf.75497b93c319592a71b18438ecb4eef6.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.7583cafcff84b17e4338a206ce2f4b68.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.80eafd4ded228a098314c861cbefc117.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
030_PNG_jpg.rf.8223d70e59b56eabaa2c5adc8f8a8abd.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.82cf932755fb62e7a8c5727e78449427.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
030_PNG_jpg.rf.83157a813ed0342d73717812b0b73ebe.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.836b4080fb6f539039ecfa9c75a37653.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.83deff563f9799a7dcc43003e48360ef.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.87aec74becf6af4e918c52d6cbf47f5c.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.890e15f761c772504d192a8262ea6236.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.91c9538b16abbfc7a3852c409efee13a.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.93c7e9fe2d030efdcbfd16cc97673f91.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
077_PNG_jpg.rf.94807dfaabaf96a9fe260e9f55c9bab1.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.96c291727b60e2da90a7d52e13e15754.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
041_PNG_jpg.rf.9a2681863494f4950a5e192233a4b394.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.9bfbbcb92fbb7223b0964d23109f5182.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.9c2783f1c39813b1f5c69df677f0045c.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.9c8fd335fd1f0efdd8ca552e9086e4a1.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.9dc7d1a7f293a4395d073c49c37b0415.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.a0219608dd8ce2a29ce24789d5f36262.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.a02f6079e77b08655b2b5764ab217958.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.a1ede67a3f2fbf7dcddc4f0eaa6ca163.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.a65bb83a238b45b118335fd01404e1fe.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.a88ea4fd0877b8da552178208bbaff1b.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.d0125efd2723fce8572817dee8e65d06.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.d4a4dec7c107e4e9acfbf3507b421df1.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.daed4c4e074f8b90a306c11f680ca928.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.dbbb9a1258a9ea7bf2fb9a3211e439a8.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.dcaaf130eed22e0327f4bb01d83c4f3f.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.e513fad2207fe88348c8fd14c63d0800.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.e5445e1955965263071c97d13b1b8af2.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.e8c459a11153427f22368c43ba92fa37.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
033_PNG_jpg.rf.e8d46ae48f9f961c5d370828046d1372.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
030_PNG_jpg.rf.3d6f01de9eaa66a4c0d51c4f7c5fb65a.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
077_PNG_jpg.rf.41f2a491c785b9a8ca5349db0f31304f.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ea4733e064f9e87806c62aa48e5378f81_jpg.rf.429b0a0a2142954b5bb482e72c25d9f8.jpg,,,,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.438bb13caa83dc46d5097923f5b7ffb4.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
081_PNG_jpg.rf.45c7c3a4fb3790a78aebc1b48539c3b3.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
049_PNG_jpg.rf.4679c8a4c07f3d814c193a5d83b0665a.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.4aed95d930dc1703b9268e53abaffb43.jpg,,,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.4bb90b52a9ce5e7214148b0d11dc5049.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
094_PNG_jpg.rf.4c5cbf80eeb0126279c4828e8dde7f5b.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.4fd7ef8494347af131a0580232e66107.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
030_PNG_jpg.rf.5138350f3f8633571444b965103cbd58.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
069_PNG_jpg.rf.589c5063308f149030858352888bce6c.jpg,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
060_PNG_jpg.rf.59bd606386bc6ff1c2447ee2112731ca.jpg,,,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
077_PNG_jpg.rf.5beef13f27aae2184a80df41625dd822.jpg,,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
download-3-_jpg.rf.0068105cf7cff77c4b15a1f508477e72.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-6-_jpg.rf.03c226f239df9a300c6d4d21f63d486c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images_jpg.rf.041ae94856aa09dfb04b933ae179d40f.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-6-_jpg.rf.05dea1c500a296cedaed5aeb40da8d3c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.05c7fdf9fe1336400688825539d29b78.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.0b641befa2124840ec51f00eef18f528.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-11-_jpg.rf.0dabf28bdecb67ec708df4d84e56d3e4.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.0dc8f2a413e21f7f8e12c897f29216d9.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-8-_jpg.rf.0db3faedc7409c2e10e099e8b0c56288.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-7-_jpg.rf.12377ee8fdb2b5f37d2ace47d5b702f1.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-6-_jpg.rf.f99419dd9a4815a597f66bc0a0851b65.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.fa5f69d293e9b9fa1e73259b58cb322d.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-2-_jpg.rf.ffbcccb8bcc6289e06bb7baf435c8819.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.1426fb8a4854e1995af60487ab9d062a.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-14-_jpg.rf.149494b85640b642cd79ff5c2996d49b.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-11-_jpg.rf.1643cc2efbccee282362761cd2cbb5cb.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-5-_jpg.rf.17707efbf6205c9d364f588a3f080ae8.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-5-_jpg.rf.1ada6658044c49550c035ed05dfc4320.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-11-_jpg.rf.1b05496679148f8cff24721396846e3b.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.2323e220313a23c429288da447544d5b.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.26decc8f2bb6d2162e3305ea7670c489.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.2c8691e0be1ed9ad9405e4223354e57a.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.2d93471777d2da28654e2d10c6ec0978.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.2fecb5605dc49efa3a151ff2344e5372.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-14-_jpg.rf.3033abbc3bcf93a6f52475abe1eebe3e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-5-_jpg.rf.306ba6d2554788ce6330d1f4a2cd5a9b.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-13-_jpg.rf.34a17033ea10403806db8c37ac679fa2.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-6-_jpg.rf.35b262b6964812ca91aa4fc8418744ac.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-13-_jpg.rf.370ecbff2889a50fa9a8f3e24049d95c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-11-_jpg.rf.ab14de5e4bdf975f9965ef677ce12ea2.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-11-_jpg.rf.ad5d8311d3c71bc7669b3cd5ce2acfa8.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.ae1fdf509d6221efc640170b85773ccf.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.aefea203e26ea0d0bc61a513058e1c95.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.b1daa2bb221395a9228c21609711ed20.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-3-_jpg.rf.b2fdc9f8d7e1652ba75bb11c8b98ffdd.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.b53447068d7baebc813a015e2b1d4051.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.b829fc7f01bd9a27c6b80d1b37ff05b9.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.b9a6207dda04c89771e6312333da5e6c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images_jpg.rf.be613b068331f06ecffaaefa5fb6b37e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.beaf722bf08a29180613de2d2d34444d.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-14-_jpg.rf.c04b7fbf7f23e520f54b2cc3008de561.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.c0905f4991c2313a00a7fd4116a6fe71.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-11-_jpg.rf.c183717df0ba478b580a9f88388df26a.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.c32e2aa3169cee54fbe3577484f009cc.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.ca03f0f494b6e9c17bcad68c098b789c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-5-_jpg.rf.680ed49bd90e2a8c06d625baa5580cf5.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.698c13119e728aba5407c5401fb3bb74.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-2-_jpg.rf.6afdee114edc14667e11281af4151b39.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.6bfac7396584116e16484f6ad7304bd1.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-8-_jpg.rf.6d7330330ea2416ad832674179149ee8.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.70784ab42ac9df51b7b6d527fdccd867.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.710e167f1a1f875f9e0f8d398e521e12.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.718642341aedb77283ec9b93f55318bb.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.7299f5d8c81b98fcdc93b20a307d8f41.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-14-_jpg.rf.7429b0cf4bd61426cdce71cc79c89b51.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-5-_jpg.rf.74a9e1accb7eaa2f8434ea1cc9a7615e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.75c8ed6a6e02bea440debbb8b4c881f6.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-11-_jpg.rf.75d6b1d9304e2953704f3348cb37b2e8.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.75fff64107fa55647ad270b60972a471.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.77529d4ec860f102e1660a53fdb23b58.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-9-_jpg.rf.789042d55870775921ed107c713f726d.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.78e36546256d4ee178e1927311db50a8.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.7af96382182f26dd0dc0a82db0cef124.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-6-_jpg.rf.7b1007f89ef753b3322cbce79dde350e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-3-_jpg.rf.7d68cc7cbf5a607fc87a5c985b245f5e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-5-_jpg.rf.7e7dd13015945c7828aadbd14393bc6d.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-8-_jpg.rf.7fb343dca41b6a19c6b2e48e6c0db446.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-2-_jpg.rf.80af0ecb7e469f50611444826c526173.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-7-_jpg.rf.84c6975f66cd664b96c32716557949c4.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-9-_jpg.rf.8610c570a8e683b719f060731ab00cff.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-7-_jpg.rf.85ecab5a309374d7d9900e799d01618e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.8668db5f8367c2980abea5407cda881c.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-10-_jpg.rf.874681b684f78be1d48bee47b6f8c584.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-6-_jpg.rf.8a7d915dd9e4c8db3eed964eb9f47062.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-5-_jpg.rf.8dc4f7b9317b9657b92aa56788a3ffce.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-11-_jpg.rf.8f31ac79c390db742258876c3079256d.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.8f35ed5fb14285813f80e993e5699e41.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.906e79bed2fd6e45d5d9f8b3d8a69746.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.908bf29d5242fb2533fcfb85fe91ba0e.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-14-_jpg.rf.934a6dc39bacdb253ca8cc544a4f9e99.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.936b858f2ad822e5f52c48f26094c587.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.9431bbdc1c5d72eb86f57d9993b52410.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.9538b52815503757349d735b12673dcf.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-8-_jpg.rf.957e6b54a10eab4075191f683f0cf96f.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.9ace4078c2028da7c716de5666b8bb01.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-3-_jpg.rf.9bb60f614b32b273ac8cfc8ae091a2a3.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download-12-_jpg.rf.a120fafc9e2a81b077478f07eb898a1b.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
download_jpg.rf.a5a8016fec6f2c8c06abeb4e25906d16.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
images-10-_jpg.rf.a63d4fc207077b650f5baf1667f94814.jpg,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,
